source_id,target_id,type,relation,polarity,evidence,confidence,article_id,segment_id
author_0d017451dd93041b,article_0dd9430bac1f8c15,WROTE,WROTE,neutral,,,菊农_000_b90d5dfb,
article_0dd9430bac1f8c15,segment_70e01e244952982e,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0000
article_0dd9430bac1f8c15,segment_2f64ecf091d913a9,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0001
article_0dd9430bac1f8c15,segment_324caf5499b868ea,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0002
article_0dd9430bac1f8c15,segment_24801eba24814010,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0003
article_0dd9430bac1f8c15,segment_b78bf8fe5200fbb9,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0004
article_0dd9430bac1f8c15,segment_92046e5816add701,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0005
article_0dd9430bac1f8c15,segment_93f2c3c9a2d64eb2,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0006
article_0dd9430bac1f8c15,segment_fb689a4942536514,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0007
article_0dd9430bac1f8c15,segment_d91cb5618d87d7e7,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0008
article_0dd9430bac1f8c15,segment_bf7cd3c85fc1f927,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0009
article_0dd9430bac1f8c15,segment_db72713015f8a127,HAS_SEGMENT,HAS_SEGMENT,neutral,,,菊农_000_b90d5dfb,菊农_000_b90d5dfb_s0010
