source_id,target_id,type,relation,polarity,evidence,confidence,article_id,segment_id
author_63987b3b35ea4836,article_605bf047e614250e,WROTE,WROTE,neutral,,,范寿康_000_14d2ac72,
article_605bf047e614250e,segment_316ee7a65f5be7c5,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0000
article_605bf047e614250e,segment_0de24319ffdadc99,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
article_605bf047e614250e,segment_c11c36ae391c7d0f,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0002
article_605bf047e614250e,segment_95bc192a0df5a78e,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0003
article_605bf047e614250e,segment_6ddc32db76c78b5f,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0004
article_605bf047e614250e,segment_fc60c1cd6332e36d,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0005
article_605bf047e614250e,segment_b23200800380dd86,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0006
article_605bf047e614250e,segment_e86e63f6fd6b1d42,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0007
article_605bf047e614250e,segment_ed344b5b82c0ce08,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0008
article_605bf047e614250e,segment_73d9c2acb75bf635,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0009
article_605bf047e614250e,segment_2af2456ab9dffab5,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0010
article_605bf047e614250e,segment_4e08f9763ec7183a,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0011
article_605bf047e614250e,segment_88823d93d707518f,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0012
article_605bf047e614250e,segment_016df7afba8ef9be,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0013
article_605bf047e614250e,segment_7eae05960e66f172,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0014
article_605bf047e614250e,segment_e09d5c260a81c0ea,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0015
article_605bf047e614250e,segment_a4ef95dc467d4de9,HAS_SEGMENT,HAS_SEGMENT,neutral,,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0016
segment_0de24319ffdadc99,entity_13aaed4743c9600c,MENTIONS,MENTIONS,neutral,文本中多次提及梁氏评论论战,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_545c50a6447d1ee6,MENTIONS,MENTIONS,neutral,文本中提及伏园氏提案,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_835056da6f803f4d,MENTIONS,MENTIONS,neutral,文本中提及王星拱论《科学与人生观》,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_4555a7a39b660133,MENTIONS,MENTIONS,neutral,文本中讨论玄学定义,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_8459c276e24ba06f,MENTIONS,MENTIONS,neutral,文本中讨论科学定义,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_235aa7797b7c5dc8,MENTIONS,MENTIONS,neutral,文本中讨论人生观定义,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_0de24319ffdadc99,entity_70f0590f5d60ea57,MENTIONS,MENTIONS,neutral,伏园氏提出哲学定义问题,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0001
segment_95bc192a0df5a78e,entity_91765cd30cbb3870,MENTIONS,MENTIONS,neutral,原文多次提及,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0003
segment_95bc192a0df5a78e,entity_7848e17f97774e9f,MENTIONS,MENTIONS,neutral,原文提及丁文江氏,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0003
segment_95bc192a0df5a78e,entity_96592052bdb28cd4,MENTIONS,MENTIONS,neutral,核心讨论对象,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0003
segment_95bc192a0df5a78e,entity_916c22caf14e2686,MENTIONS,MENTIONS,neutral,张君劢定义中的主体,,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0003
