source_id,target_id,type,relation,polarity,stance_score,intensity,relation_subtype,evidence,confidence,article_id,segment_id
任叔永,article:1db0a759c06b,WROTE,WROTE,neutral,0,0,,,,任叔永_000_7ab49e99,
article:1db0a759c06b,segment:18818680ace1,HAS_SEGMENT,HAS_SEGMENT,neutral,0,0,,,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0005
article:1db0a759c06b,segment:cdef5eb29f7e,HAS_SEGMENT,HAS_SEGMENT,neutral,0,0,,,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
article:1db0a759c06b,segment:5da2d3e1ff6d,HAS_SEGMENT,HAS_SEGMENT,neutral,0,0,,,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0006
article:1db0a759c06b,segment:ee99ba8e42cf,HAS_SEGMENT,HAS_SEGMENT,neutral,0,0,,,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0000
article:1db0a759c06b,segment:560dcab20514,HAS_SEGMENT,HAS_SEGMENT,neutral,0,0,,,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0002
segment:ee99ba8e42cf,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,文本中多次提及,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0000
segment:ee99ba8e42cf,entity:00bca7507ba2,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0000
segment:ee99ba8e42cf,entity:50bd173a4947,MENTIONS,MENTIONS,neutral,0,0,,张君劢讲演地点,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0000
segment:ee99ba8e42cf,entity:5e26d885eb61,MENTIONS,MENTIONS,neutral,0,0,,丁文江批评张君劢的用语,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0000
segment:cdef5eb29f7e,entity:00bca7507ba2,MENTIONS,MENTIONS,neutral,0,0,,丁君,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,张君,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,孔子的行键,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:4e34f09462be,MENTIONS,MENTIONS,neutral,0,0,,老子的无为,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:00362a1c98ed,MENTIONS,MENTIONS,neutral,0,0,,孟子的性善,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:d9bed2797d80,MENTIONS,MENTIONS,neutral,0,0,,荀子的性恶,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:43c388682881,MENTIONS,MENTIONS,neutral,0,0,,康德的义务观念,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:a9d6af6ae708,MENTIONS,MENTIONS,neutral,0,0,,边沁的功利主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:83540477fc86,MENTIONS,MENTIONS,neutral,0,0,,达尔文的生存竞争论,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:fc917b0140f1,MENTIONS,MENTIONS,neutral,0,0,,哥罗巴金的互助主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:d7dd0ca401c5,MENTIONS,MENTIONS,neutral,0,0,,叔本华、哈德们的悲观主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:6977ccb98800,MENTIONS,MENTIONS,neutral,0,0,,叔本华、哈德们的悲观主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:f58a9c1afeae,MENTIONS,MENTIONS,neutral,0,0,,兰勃尼慈、黑智儿的乐观主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:b0e3908bc976,MENTIONS,MENTIONS,neutral,0,0,,兰勃尼慈、黑智儿的乐观主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:82c1ee6fb3e3,MENTIONS,MENTIONS,neutral,0,0,,释迦的出世主义,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:78b798906628,MENTIONS,MENTIONS,neutral,0,0,,科学的方法,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:67821481a750,MENTIONS,MENTIONS,neutral,0,0,,人生观,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:0a5d9170d332,MENTIONS,MENTIONS,neutral,0,0,,科学的材料,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:75a674f027b9,MENTIONS,MENTIONS,neutral,0,0,,直觉的,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:cdef5eb29f7e,entity:6bfb0534d798,MENTIONS,MENTIONS,neutral,0,0,,自由意思的,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0001
segment:560dcab20514,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,文本中多次提及,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0002
segment:560dcab20514,entity:00bca7507ba2,MENTIONS,MENTIONS,neutral,0,0,,文本中提及丁君乃研究地质的科学家,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0002
segment:560dcab20514,entity:83540477fc86,MENTIONS,MENTIONS,neutral,0,0,,文本中提及达尔文的学说,,任叔永_000_7ab49e99,任叔永_000_7ab49e99_s0002
